# Derived from Denver Water Design Storm data; Denver Water's data terms apply (see TERMS.md in this folder). Readings are provisional.
DATE,sonde_temp_surf,sonde_cond_surf,sonde_turb_surf,sonde_temp_bot,sonde_cond_bot,sonde_turb_bot,sonde_temp_all,sonde_cond_all,sonde_turb_all,sonde_turb_max,sonde_chl_surf,sonde_do_all,sonde_ph_all,sonde_strat
2026-07-30,18.603315789473683,274.2457894736842,1.1736842105263159,15.556999999999999,257.20466666666664,2.2033333333333336,16.373949640287773,259.7005035971223,2.840575539568345,6.32,1.1957894736842105,7.456690647482015,7.927985611510792,3.0463157894736845
2026-07-31,18.59795238095238,273.40809523809526,1.1409523809523807,15.609684210526316,256.0721052631579,2.758421052631579,16.374627777777782,259.1862777777778,2.783777777777778,5.81,1.191904761904762,7.440833333333333,7.930666666666666,2.9882681704260623
2026-08-01,18.781722222222225,274.66166666666663,1.0000000000000002,15.6268,255.498,3.0660000000000003,16.619724489795917,260.3626530612245,2.51234693877551,5.22,1.133888888888889,7.451632653061225,7.934897959183673,3.1549222222222255
2026-08-02,18.989849999999997,275.92150000000004,0.9719999999999999,15.6555,255.27,3.2557142857142862,16.58424460431655,260.01510791366906,2.4307913669064747,4.51,1.089,7.444604316546764,7.933669064748202,3.334349999999997
2026-08-03,19.18445,277.77799999999996,0.9254999999999999,15.6767,255.51899999999995,2.9690000000000003,16.8414,261.9845,2.1549,3.49,1.2254999999999998,7.444299999999998,7.934900000000002,3.507749999999998
2026-08-04,18.15509523809524,270.72047619047623,1.1185714285714283,15.696947368421053,255.34894736842102,3.035263157894737,16.41006111111111,259.45272222222223,2.2327222222222223,3.49,1.22,7.405277777777778,7.924888888888889,2.4581478696741854
2026-08-05,17.8414,268.9955,1.1330000000000002,15.647400000000001,256.31466666666665,2.609333333333333,16.2778,259.16749999999996,2.1717142857142857,3.49,1.1404999999999998,7.383285714285713,7.928785714285714,2.193999999999999
2026-08-06,18.088526315789476,271.008947368421,1.0242105263157895,15.556866666666666,256.46666666666664,2.138,16.21617142857143,259.4424285714286,2.011214285714286,2.93,1.1,7.389857142857142,7.929071428571429,2.53165964912281
2026-08-07,17.886,270.2495,1.028,15.432649999999999,256.024,2.275,16.0352,258.8793333333333,1.9402222222222223,2.65,1.1464999999999999,7.469166666666665,7.958277777777779,2.4533500000000004
2026-08-08,17.616300000000003,268.939,1.031,15.166900000000004,254.24,2.188,15.788284916201118,257.815251396648,1.853631284916201,2.77,1.261,7.661731843575418,8.01564245810056,2.449399999999999
2026-08-09,17.06945,265.7405,1.121,14.6504,251.17866666666666,2.241333333333333,15.305750000000002,255.01128571428572,1.8335714285714284,2.86,1.2565,7.903642857142856,8.051214285714284,2.4190500000000004
2026-08-10,16.574200000000005,262.797,1.2360000000000002,14.4132,249.82700000000006,2.0504999999999995,14.944772222222223,252.81483333333333,1.8072777777777775,2.35,1.1529999999999998,7.938055555555555,8.047500000000001,2.161000000000005
2026-08-11,16.737499999999997,263.96149999999994,1.1794999999999998,14.2994,248.80900000000003,1.9635000000000002,14.874622222222222,252.31922222222227,1.739388888888889,2.27,1.167,7.928111111111111,8.028500000000001,2.438099999999997
2026-08-12,16.919050000000002,265.311,1.109,14.330350000000001,249.349,2.0315,14.92473888888889,252.6111666666667,1.6785555555555556,2.64,1.0635000000000001,7.8918888888888885,8.032333333333334,2.588700000000001
2026-08-13,17.25435,266.75750000000005,1.0705000000000002,14.3627,250.388,2.118,15.05043888888889,253.23255555555556,1.6580000000000004,2.68,1.22,7.827444444444444,8.020833333333334,2.8916499999999985
2026-08-14,17.404450000000004,266.0685,1.2155,14.406249999999996,250.32549999999998,2.087,15.150977777777777,252.80622222222223,2.0752777777777776,8.72,1.1495,7.744500000000001,7.9897777777777765,2.9982000000000077
2026-08-15,17.8765,267.65549999999996,1.2615,14.447333333333336,250.7713333333333,2.0693333333333332,15.400907801418438,253.08475177304962,4.132340425531916,42.69,1.1905,7.641418439716312,7.968510638297872,3.4291666666666636
2026-08-16,17.9161,266.206,2.19,14.479750000000001,250.446,2.0279999999999996,15.395433333333335,251.97494444444447,5.769666666666667,28.06,1.3664999999999998,7.578944444444445,7.941777777777777,3.436349999999999
2026-08-17,18.337799999999998,269.31300000000005,1.591,14.493090909090908,250.4527272727273,1.9781818181818187,15.560099999999998,252.9862222222222,5.1901111111111105,20.68,1.4409999999999998,7.525,7.909444444444446,3.84470909090909
2026-08-18,18.46186666666667,273.41799999999995,1.3233333333333333,14.311066666666667,253.986,2.8986666666666663,15.487414814814814,256.5089629629629,3.506666666666667,10.37,-0.07866666666666669,7.357777777777778,7.880000000000002,4.150800000000002
2026-08-19,18.374411764705883,272.7629411764706,1.3223529411764705,14.3255,253.971,2.898,15.745525773195876,258.14845360824745,2.8336082474226805,8.9,-0.08176470588235295,7.403711340206185,7.926494845360825,4.048911764705883
